Instance,NumVariables,OriginalOrder,Method,Status,ReducedOrder,OrderRatio,Reduced,AuxiliaryLPTime,BasisTime,TotalTime
neos-1112782,4140,4141,Affine FR,OPTIMAL,4096,0.989133059647428,1,0.0662646666666667,1.3572205,1.42348516666667
neos-1112782,4140,4141,Partial FR (D),OPTIMAL,4141,1,0,2.88507820833333,0.0267895833333333,2.91186779166667
neos-1112782,4140,4141,Partial FR (DD),OPTIMAL,4141,1,0,2.887634125,0.0222653333333333,2.90989945833333
qap10,4150,4151,Affine FR,OPTIMAL,2603,0.627077812575283,1,0.0484167916666667,1.48890845833333,1.53732525
qap10,4150,4151,Partial FR (D),OPTIMAL,4151,1,0,4.57983095833333,0.0227129583333333,4.60254391666667
qap10,4150,4151,Partial FR (DD),OPTIMAL,4151,1,0,3.38355708333333,0.0277425,3.41129958333333
cost266-UUE,4161,4162,Affine FR,OPTIMAL,2866,0.688611244593945,1,0.0705766666666667,1.52814920833333,1.598725875
cost266-UUE,4161,4162,Partial FR (D),OPTIMAL,4162,1,0,3.35990154166667,0.02392025,3.38382179166667
cost266-UUE,4161,4162,Partial FR (DD),OPTIMAL,4162,1,0,3.01967670833333,0.023924,3.04360070833333
neos-5178119-nalagi,4167,4168,Affine FR,OPTIMAL,4015,0.963291746641075,1,0.0976791666666667,1.576366625,1.67404579166667
neos-5178119-nalagi,4167,4168,Partial FR (D),OPTIMAL,4168,1,0,2.924858875,0.0224363333333333,2.94729520833333
neos-5178119-nalagi,4167,4168,Partial FR (DD),OPTIMAL,4168,1,0,2.94416920833333,0.0250351666666667,2.969204375
supportcase3,4191,4192,Affine FR,OPTIMAL,2141,0.510734732824427,1,0.120279708333333,1.55795191666667,1.678231625
supportcase3,4191,4192,Partial FR (D),OPTIMAL,3678,0.877385496183206,1,2.960230625,0.0633975833333333,3.02362820833333
supportcase3,4191,4192,Partial FR (DD),OPTIMAL,3168,0.755725190839695,1,2.8559805,1.628959875,4.484940375
reblock420,4200,4201,Affine FR,OPTIMAL,4201,1,0,0.0926600416666667,0.0572689166666667,0.149928958333333
reblock420,4200,4201,Partial FR (D),OPTIMAL,4201,1,0,3.00607708333333,0.0240255416666667,3.030102625
reblock420,4200,4201,Partial FR (DD),OPTIMAL,4201,1,0,2.97462579166667,0.026305875,3.00093166666667
neos-3634244-kauru,4376,4377,Affine FR,OPTIMAL,4178,0.954535069682431,1,1.14639925,1.69339604166667,2.83979529166667
neos-3634244-kauru,4376,4377,Partial FR (D),OPTIMAL,4377,1,0,4.02939204166667,0.02771375,4.05710579166667
neos-3634244-kauru,4376,4377,Partial FR (DD),OPTIMAL,4377,1,0,3.97654291666667,0.037345,4.01388791666667
milo-v12-6-r1-58-1,4440,4441,Affine FR,OPTIMAL,3002,0.675973879756812,1,0.102786916666667,1.83562804166667,1.93841495833333
milo-v12-6-r1-58-1,4440,4441,Partial FR (D),OPTIMAL,4441,1,0,3.421027375,0.025452875,3.44648025
milo-v12-6-r1-58-1,4440,4441,Partial FR (DD),OPTIMAL,4441,1,0,3.50291016666667,0.0286271666666667,3.53153733333333
neos-1601936,4446,4447,Affine FR,OPTIMAL,3001,0.674836968742973,1,0.84835425,1.76886691666667,2.61722116666667
neos-1601936,4446,4447,Partial FR (D),OPTIMAL,3673,0.825950078704745,1,4.37636958333333,1.69192245833333,6.06829204166667
neos-1601936,4446,4447,Partial FR (DD),OPTIMAL,3673,0.825950078704745,1,3.98305391666667,1.679594625,5.66264854166667
nexp-150-20-1-5,4470,4471,Affine FR,OPTIMAL,4413,0.987027510624021,1,0.068499125,1.64948154166667,1.71798066666667
nexp-150-20-1-5,4470,4471,Partial FR (D),OPTIMAL,4471,1,0,3.24331045833333,0.029833625,3.27314408333333
nexp-150-20-1-5,4470,4471,Partial FR (DD),OPTIMAL,4471,1,0,3.26966566666667,0.0302407083333333,3.299906375
bnatt500,4500,4501,Affine FR,OPTIMAL,2530,0.562097311708509,1,0.0925196666666667,0.0785675833333333,0.17108725
bnatt500,4500,4501,Partial FR (D),OPTIMAL,2530,0.562097311708509,1,3.30863566666667,0.0562842916666667,3.36491995833333
bnatt500,4500,4501,Partial FR (DD),OPTIMAL,2530,0.562097311708509,1,3.262961625,0.065455625,3.32841725
neos-1516309,4500,4501,Affine FR,OPTIMAL,4501,1,0,0.04486775,0.0277077083333333,0.0725754583333333
neos-1516309,4500,4501,Partial FR (D),OPTIMAL,4501,1,0,3.25448579166667,0.0263836666666667,3.28086945833333
neos-1516309,4500,4501,Partial FR (DD),OPTIMAL,4501,1,0,3.315300625,0.0275753333333333,3.34287595833333
neos-1599274,4500,4501,Affine FR,OPTIMAL,4501,1,0,0.0493570833333333,0.0281147916666667,0.077471875
neos-1599274,4500,4501,Partial FR (D),OPTIMAL,4501,1,0,3.27691695833333,0.0261290416666667,3.303046
neos-1599274,4500,4501,Partial FR (DD),OPTIMAL,4501,1,0,3.28750108333333,0.0278072916666667,3.315308375
neos-595904,4508,4509,Affine FR,OPTIMAL,4357,0.96628964293635,1,0.143192083333333,1.82422358333333,1.96741566666667
neos-595904,4508,4509,Partial FR (D),OPTIMAL,4509,1,0,3.31418229166667,0.0268464166666667,3.34102870833333
neos-595904,4508,4509,Partial FR (DD),OPTIMAL,4509,1,0,3.45698516666667,0.03,3.48698516666667
eil33-2,4516,4517,Affine FR,OPTIMAL,4485,0.992915651981404,1,0.277216208333333,1.88651254166667,2.16372875
eil33-2,4516,4517,Partial FR (D),OPTIMAL,4517,1,0,3.66993854166667,0.0275435,3.69748204166667
eil33-2,4516,4517,Partial FR (DD),OPTIMAL,4517,1,0,3.43031154166667,0.0316436666666667,3.46195520833333
peg-solitaire-a3,4552,4553,Affine FR,OPTIMAL,3186,0.69975840105425,1,0.289934583333333,1.94554233333333,2.23547691666667
peg-solitaire-a3,4552,4553,Partial FR (D),OPTIMAL,4552,0.999780364594773,1,4.03694404166667,0.08642325,4.12336729166667
peg-solitaire-a3,4552,4553,Partial FR (DD),OPTIMAL,4516,0.991873490006589,1,5.17720408333333,1.64070604166667,6.817910125
neos-831188,4612,4613,Affine FR,OPTIMAL,3487,0.755907218729677,1,0.0790075416666667,1.95405075,2.03305829166667
neos-831188,4612,4613,Partial FR (D),OPTIMAL,4613,1,0,3.64857491666667,0.0291687083333333,3.677743625
neos-831188,4612,4613,Partial FR (DD),OPTIMAL,4613,1,0,3.80576495833333,0.0290430416666667,3.834808
neos-3762025-ognon,4673,4674,Affine FR,OPTIMAL,3719,0.795678219940094,1,0.143931583333333,1.889093125,2.03302470833333
neos-3762025-ognon,4673,4674,Partial FR (D),OPTIMAL,4674,1,0,3.72711795833333,0.0307426666666667,3.757860625
neos-3762025-ognon,4673,4674,Partial FR (DD),OPTIMAL,4674,1,0,3.740270625,0.0326832083333333,3.77295383333333
neos-3660371-kurow,4722,4723,Affine FR,OPTIMAL,2749,0.582045310184205,1,0.0137123333333333,2.039884625,2.05359695833333
neos-3660371-kurow,4722,4723,Partial FR (D),OPTIMAL,4723,1,0,3.60005275,0.0305285833333333,3.63058133333333
neos-3660371-kurow,4722,4723,Partial FR (DD),OPTIMAL,4723,1,0,3.56204379166667,0.029198625,3.59124241666667
supportcase41,4725,4726,Affine FR,OPTIMAL,4603,0.973973762166737,1,1.40404625,0.0784515416666667,1.48249779166667
supportcase41,4725,4726,Partial FR (D),OPTIMAL,4686,0.991536182818451,1,4.42664654166667,0.046691,4.47333754166667
supportcase41,4725,4726,Partial FR (DD),OPTIMAL,4686,0.991536182818451,1,4.54273883333333,0.0432922916666667,4.586031125
neos-3065804-namu,4741,4742,Affine FR,OPTIMAL,3646,0.768873892872206,1,1.25448404166667,2.16049145833333,3.4149755
neos-3065804-namu,4741,4742,Partial FR (D),OPTIMAL,4742,1,0,4.80084333333333,0.03572375,4.83656708333333
neos-3065804-namu,4741,4742,Partial FR (DD),OPTIMAL,4742,1,0,4.732084625,0.036807625,4.76889225
neos-3083784-nive,4779,4780,Affine FR,OPTIMAL,3987,0.834100418410042,1,0.0334709583333333,2.202876125,2.23634708333333
neos-3083784-nive,4779,4780,Partial FR (D),OPTIMAL,4600,0.96234309623431,1,5.83599716666667,1.78418625,7.62018341666667
neos-3083784-nive,4779,4780,Partial FR (DD),OPTIMAL,4515,0.944560669456067,1,3.92452429166667,1.857889375,5.78241366666667
bppc6-02,4784,4785,Affine FR,OPTIMAL,4764,0.995611285266458,1,0.169406708333333,2.31437829166667,2.483785
bppc6-02,4784,4785,Partial FR (D),OPTIMAL,4785,1,0,3.65334691666667,0.030454875,3.68380179166667
bppc6-02,4784,4785,Partial FR (DD),OPTIMAL,4785,1,0,3.734383125,0.0312599166666667,3.76564304166667
neos-885086,4860,4861,Affine FR,OPTIMAL,4861,1,0,0.0610351666666667,0.0723145833333333,0.13334975
neos-885086,4860,4861,Partial FR (D),OPTIMAL,4861,1,0,3.86428254166667,0.0370839166666667,3.90136645833333
neos-885086,4860,4861,Partial FR (DD),OPTIMAL,4861,1,0,3.83198925,0.0365897083333333,3.86857895833333
misc04inf,4897,4898,Affine FR,OPTIMAL,4315,0.88097182523479,1,0.340032208333333,2.2829855,2.62301770833333
misc04inf,4897,4898,Partial FR (D),OPTIMAL,4898,1,0,4.602863375,0.0331329166666667,4.63599629166667
misc04inf,4897,4898,Partial FR (DD),OPTIMAL,4898,1,0,4.69447391666667,0.03315675,4.72763066666667
h50x2450,4900,4901,Affine FR,OPTIMAL,4803,0.980004080799837,1,0.0355135833333333,2.31448708333333,2.35000066666667
h50x2450,4900,4901,Partial FR (D),OPTIMAL,4901,1,0,4.04617754166667,0.0317747083333333,4.07795225
h50x2450,4900,4901,Partial FR (DD),OPTIMAL,4901,1,0,4.09304058333333,0.032102375,4.12514295833333
neos-1171448,4914,4915,Affine FR,OPTIMAL,4915,1,0,0.0407637916666667,0.0742799166666667,0.115043708333333
neos-1171448,4914,4915,Partial FR (D),OPTIMAL,4915,1,0,3.912504,0.0331801666666667,3.94568416666667
neos-1171448,4914,4915,Partial FR (DD),OPTIMAL,4915,1,0,3.87087591666667,0.0340773333333333,3.90495325
neos-1420790,4926,4927,Affine FR,OPTIMAL,2647,0.537243758879643,1,0.020602125,2.32695691666667,2.34755904166667
neos-1420790,4926,4927,Partial FR (D),OPTIMAL,4927,1,0,3.885562125,0.032943,3.918505125
neos-1420790,4926,4927,Partial FR (DD),OPTIMAL,4927,1,0,3.91760808333333,0.03680675,3.95441483333333
neos-5075914-elvire,5003,5004,Affine FR,OPTIMAL,3768,0.752997601918465,1,0.0822792083333333,2.55095825,2.63323745833333
neos-5075914-elvire,5003,5004,Partial FR (D),OPTIMAL,5004,1,0,4.30294495833333,0.03851725,4.34146220833333
neos-5075914-elvire,5003,5004,Partial FR (DD),OPTIMAL,5004,1,0,4.26127858333333,0.036671875,4.29795045833333
neos-1122047,5100,5101,Affine FR,OPTIMAL,5101,1,0,0.665865958333333,0.0598269166666667,0.725692875
neos-1122047,5100,5101,Partial FR (D),OPTIMAL,5101,1,0,5.258793375,0.0357203333333333,5.29451370833333
neos-1122047,5100,5101,Partial FR (DD),OPTIMAL,5101,1,0,5.4516755,0.0423048333333333,5.49398033333333
neos-3116779-oban,5141,5142,Affine FR,OPTIMAL,5141,0.999805523142746,1,0.31598225,2.588818625,2.904800875
neos-3116779-oban,5141,5142,Partial FR (D),OPTIMAL,5142,1,0,4.224729,0.0350369166666667,4.25976591666667
neos-3116779-oban,5141,5142,Partial FR (DD),OPTIMAL,5142,1,0,4.2152535,0.036231125,4.251484625
fhnw-schedule-paira100,5150,5151,Affine FR,OPTIMAL,5124,0.994758299359348,1,0.0904473333333333,0.12805175,0.218499083333333
fhnw-schedule-paira100,5150,5151,Partial FR (D),OPTIMAL,5124,0.994758299359348,1,4.2650445,0.075514,4.3405585
fhnw-schedule-paira100,5150,5151,Partial FR (DD),OPTIMAL,5124,0.994758299359348,1,4.28493391666667,0.0781971666666667,4.36313108333333
momentum1,5174,5175,Affine FR,OPTIMAL,3088,0.596714975845411,1,0.375783958333333,2.9267755,3.30255945833333
momentum1,5174,5175,Partial FR (D),OPTIMAL,4508,0.871111111111111,1,4.86266683333333,2.62141558333333,7.48408241666667
momentum1,5174,5175,Partial FR (DD),OPTIMAL,4494,0.868405797101449,1,5.037468125,2.692557625,7.73002575
neos-1324574,5256,5257,Affine FR,OPTIMAL,4645,0.883583793037854,1,0.0520519166666667,2.8980795,2.95013141666667
neos-1324574,5256,5257,Partial FR (D),OPTIMAL,5257,1,0,4.63777333333333,0.0432014166666667,4.68097475
neos-1324574,5256,5257,Partial FR (DD),OPTIMAL,5257,1,0,5.288878625,0.0380042083333333,5.32688283333333
istanbul-no-cutoff,5282,5283,Affine FR,OPTIMAL,5062,0.958167707741813,1,0.2617885,2.88374025,3.14552875
istanbul-no-cutoff,5282,5283,Partial FR (D),OPTIMAL,5283,1,0,4.758160375,0.038169,4.796329375
istanbul-no-cutoff,5282,5283,Partial FR (DD),OPTIMAL,5283,1,0,4.80842291666667,0.0462629166666667,4.85468583333333
berlin,5304,5305,Affine FR,OPTIMAL,5254,0.990386427898209,1,0.0356279166666667,2.66030195833333,2.695929875
berlin,5304,5305,Partial FR (D),OPTIMAL,5305,1,0,4.70008770833333,0.0434855833333333,4.74357329166667
berlin,5304,5305,Partial FR (DD),OPTIMAL,5305,1,0,4.68019120833333,0.0477897083333333,4.72798091666667
mkc,5325,5326,Affine FR,OPTIMAL,5324,0.999624483665039,1,0.102067708333333,2.73174916666667,2.833816875
mkc,5325,5326,Partial FR (D),OPTIMAL,5326,1,0,4.61789725,0.03912075,4.657018
mkc,5325,5326,Partial FR (DD),OPTIMAL,5326,1,0,4.693329625,0.03896775,4.732297375
mkc1,5325,5326,Affine FR,OPTIMAL,5324,0.999624483665039,1,0.106056833333333,2.7194955,2.82555233333333
mkc1,5325,5326,Partial FR (D),OPTIMAL,5326,1,0,4.560366875,0.038348,4.598714875
mkc1,5325,5326,Partial FR (DD),OPTIMAL,5326,1,0,4.56705445833333,0.0412823333333333,4.60833679166667
var-smallemery-m6j6,5608,5609,Affine FR,OPTIMAL,5608,0.999821715100731,1,2.88660025,0.1576905,3.04429075
var-smallemery-m6j6,5608,5609,Partial FR (D),OPTIMAL,5609,1,0,7.04525279166667,0.0441935833333333,7.089446375
var-smallemery-m6j6,5608,5609,Partial FR (DD),OPTIMAL,5609,1,0,6.748927625,0.050115875,6.7990435
milo-v12-6-r1-75-1,5698,5699,Affine FR,OPTIMAL,3852,0.675908054044569,1,0.147662958333333,3.611022,3.75868495833333
milo-v12-6-r1-75-1,5698,5699,Partial FR (D),OPTIMAL,5699,1,0,5.83113945833333,0.0451490416666667,5.8762885
milo-v12-6-r1-75-1,5698,5699,Partial FR (DD),OPTIMAL,5699,1,0,5.76581441666667,0.0475795,5.81339391666667
bley_xl1,5831,5832,Affine FR,OPTIMAL,3695,0.633573388203018,1,4.13986725,3.929341375,8.069208625
bley_xl1,5831,5832,Partial FR (D),OPTIMAL,5832,1,0,11.8034469583333,0.0447068333333333,11.8481537916667
bley_xl1,5831,5832,Partial FR (DD),OPTIMAL,5818,0.997599451303155,1,7.634389375,2.71790291666667,10.3522922916667
neos-826650,5912,5913,Affine FR,OPTIMAL,4197,0.709791983764587,1,0.0662295,3.73603083333333,3.80226033333333
neos-826650,5912,5913,Partial FR (D),OPTIMAL,5913,1,0,6.132728375,0.047552875,6.18028125
neos-826650,5912,5913,Partial FR (DD),OPTIMAL,5913,1,0,6.28048445833333,0.0550896666666667,6.335574125
p500x2988,5976,5977,Affine FR,OPTIMAL,5478,0.916513300987117,1,0.066790375,3.43581104166667,3.50260141666667
p500x2988,5976,5977,Partial FR (D),OPTIMAL,5977,1,0,6.193472,0.054512375,6.247984375
p500x2988,5976,5977,Partial FR (DD),OPTIMAL,5977,1,0,6.30554733333333,0.0516115,6.35715883333333
p500x2988c,5976,5977,Affine FR,OPTIMAL,5478,0.916513300987117,1,0.071524875,3.43129345833333,3.50281833333333
p500x2988c,5976,5977,Partial FR (D),OPTIMAL,5977,1,0,5.92549695833333,0.049930875,5.97542783333333
p500x2988c,5976,5977,Partial FR (DD),OPTIMAL,5977,1,0,5.951597,0.0489756666666667,6.00057266666667
p500x2988d,5976,5977,Affine FR,OPTIMAL,5478,0.916513300987117,1,0.0725479166666667,3.50996304166667,3.58251095833333
p500x2988d,5976,5977,Partial FR (D),OPTIMAL,5977,1,0,5.96050358333333,0.0472784583333333,6.00778204166667
p500x2988d,5976,5977,Partial FR (DD),OPTIMAL,5977,1,0,5.918063125,0.048191625,5.96625475
cap6000,6000,6001,Affine FR,OPTIMAL,5878,0.979503416097317,1,0.219788625,3.83421175,4.054000375
cap6000,6000,6001,Partial FR (D),OPTIMAL,6001,1,0,5.95420391666667,0.049792625,6.00399654166667
cap6000,6000,6001,Partial FR (DD),OPTIMAL,6001,1,0,6.17316766666667,0.0621990833333333,6.23536675
blp-ir98,6097,6098,Affine FR,OPTIMAL,6029,0.988684814693342,1,0.561220416666667,4.01967225,4.58089266666667
blp-ir98,6097,6098,Partial FR (D),OPTIMAL,6098,1,0,6.399889375,0.0535850416666667,6.45347441666667
blp-ir98,6097,6098,Partial FR (DD),OPTIMAL,6098,1,0,6.398923875,0.057547625,6.4564715
neos-3695882-vesdre,6135,6136,Affine FR,OPTIMAL,5927,0.965938722294654,1,0.693688208333333,4.23256758333333,4.92625579166667
neos-3695882-vesdre,6135,6136,Partial FR (D),OPTIMAL,6136,1,0,6.3545565,0.0505183333333333,6.40507483333333
neos-3695882-vesdre,6135,6136,Partial FR (DD),OPTIMAL,6136,1,0,6.39644720833333,0.0531369166666667,6.449584125
neos-4960896-besbre,6149,6150,Affine FR,OPTIMAL,6105,0.992682926829268,1,0.132139416666667,4.22403808333333,4.3561775
neos-4960896-besbre,6149,6150,Partial FR (D),OPTIMAL,6150,1,0,7.38760029166667,0.0542029583333333,7.44180325
neos-4960896-besbre,6149,6150,Partial FR (DD),OPTIMAL,6150,1,0,7.578122,0.05341325,7.63153525
opm2-z10-s4,6250,6251,Affine FR,OPTIMAL,6251,1,0,0.443529333333333,0.121793958333333,0.565323291666667
opm2-z10-s4,6250,6251,Partial FR (D),OPTIMAL,6251,1,0,6.87957741666667,0.06316475,6.94274216666667
opm2-z10-s4,6250,6251,Partial FR (DD),OPTIMAL,6251,1,0,6.88579020833333,0.0622469583333333,6.94803716666667
atm20-100,6480,6481,Affine FR,OPTIMAL,4441,0.685233760222188,1,0.470546083333333,4.28909491666667,4.759641
atm20-100,6480,6481,Partial FR (D),OPTIMAL,6481,1,0,7.398168375,0.0594149583333333,7.45758333333333
atm20-100,6480,6481,Partial FR (DD),OPTIMAL,6481,1,0,7.255902875,0.075176375,7.33107925
neos-3761878-oglio,6489,6490,Affine FR,OPTIMAL,5023,0.773959938366718,1,0.224983666666667,4.41002208333333,4.63500575
neos-3761878-oglio,6489,6490,Partial FR (D),OPTIMAL,6490,1,0,7.16871308333333,0.058022625,7.22673570833333
neos-3761878-oglio,6489,6490,Partial FR (DD),OPTIMAL,6490,1,0,7.36241329166667,0.0676681666666667,7.43008145833333
neos-4382714-ruvuma,6562,6563,Affine FR,OPTIMAL,3841,0.585250647569709,1,0.304451,4.90061620833333,5.20506720833333
neos-4382714-ruvuma,6562,6563,Partial FR (D),OPTIMAL,6563,1,0,7.160718875,0.063425625,7.2241445
neos-4382714-ruvuma,6562,6563,Partial FR (DD),OPTIMAL,6563,1,0,7.388262875,0.0661693333333333,7.45443220833333
brasil,6612,6613,Affine FR,OPTIMAL,6556,0.991380613942235,1,0.0559649583333333,4.39213808333333,4.44810304166667
brasil,6612,6613,Partial FR (D),OPTIMAL,6613,1,0,7.447235875,0.0653347083333333,7.51257058333333
brasil,6612,6613,Partial FR (DD),OPTIMAL,6613,1,0,7.29700091666667,0.0606569583333333,7.357657875
nsrand-ipx,6621,6622,Affine FR,OPTIMAL,6622,1,0,0.266894708333333,0.091362125,0.358256833333333
nsrand-ipx,6621,6622,Partial FR (D),OPTIMAL,6622,1,0,7.38077741666667,0.0601368333333333,7.44091425
nsrand-ipx,6621,6622,Partial FR (DD),OPTIMAL,6622,1,0,7.46986670833333,0.0608101666666667,7.530676875
ab71-20-100,6689,6690,Affine FR,OPTIMAL,6690,1,0,0.0343950416666667,0.123057125,0.157452166666667
ab71-20-100,6689,6690,Partial FR (D),OPTIMAL,6690,1,0,7.24190729166667,0.0601446666666667,7.30205195833333
ab71-20-100,6689,6690,Partial FR (DD),OPTIMAL,6690,1,0,7.15653270833333,0.0610747083333333,7.21760741666667
leo1,6731,6732,Affine FR,OPTIMAL,3623,0.53817587641117,1,0.686023541666667,5.25804820833333,5.94407175
leo1,6731,6732,Partial FR (D),OPTIMAL,6732,1,0,7.280823375,0.0633642083333333,7.34418758333333
leo1,6731,6732,Partial FR (DD),OPTIMAL,6732,1,0,7.379819375,0.06567025,7.445489625
supportcase25,6769,6770,Affine FR,OPTIMAL,3601,0.531905465288035,1,0.108568375,5.05120725,5.159775625
supportcase25,6769,6770,Partial FR (D),OPTIMAL,6770,1,0,7.425761125,0.06411525,7.489876375
supportcase25,6769,6770,Partial FR (DD),OPTIMAL,6770,1,0,7.62114433333333,0.0646160833333333,7.68576041666667
swath,6805,6806,Affine FR,OPTIMAL,6303,0.926094622392007,1,0.45569125,5.22048454166667,5.67617579166667
swath,6805,6806,Partial FR (D),OPTIMAL,6405,0.941081398765795,1,7.99292758333333,0.133001875,8.12592945833333
swath,6805,6806,Partial FR (DD),OPTIMAL,6405,0.941081398765795,1,8.05360683333333,0.12748175,8.18108858333333
swath1,6805,6806,Affine FR,OPTIMAL,6303,0.926094622392007,1,0.387054875,5.13680866666667,5.52386354166667
swath1,6805,6806,Partial FR (D),OPTIMAL,6617,0.972230384954452,1,7.79677504166667,0.10208475,7.89885979166667
swath1,6805,6806,Partial FR (DD),OPTIMAL,6617,0.972230384954452,1,7.97491483333333,0.104066583333333,8.07898141666667
swath2,6805,6806,Affine FR,OPTIMAL,6303,0.926094622392007,1,0.430736375,5.187398125,5.6181345
swath2,6805,6806,Partial FR (D),OPTIMAL,6613,0.971642668233911,1,7.90256141666667,0.108490166666667,8.01105158333333
swath2,6805,6806,Partial FR (DD),OPTIMAL,6613,0.971642668233911,1,8.0523555,0.110580458333333,8.16293595833333
swath3,6805,6806,Affine FR,OPTIMAL,6303,0.926094622392007,1,0.409075833333333,5.29039241666667,5.69946825
swath3,6805,6806,Partial FR (D),OPTIMAL,6597,0.969291801351748,1,7.79246291666667,0.116515875,7.90897879166667
swath3,6805,6806,Partial FR (DD),OPTIMAL,6597,0.969291801351748,1,7.91304220833333,0.10964425,8.02268645833333
roi2alpha3n4,6816,6817,Affine FR,OPTIMAL,6815,0.999706615813408,1,4.15217958333333,4.20149758333333,8.35367716666667
roi2alpha3n4,6816,6817,Partial FR (D),OPTIMAL,6817,1,0,9.24066795833333,0.0644901666666667,9.305158125
roi2alpha3n4,6816,6817,Partial FR (DD),OPTIMAL,6817,1,0,9.19871220833333,0.07442775,9.27313995833333
neos-3218348-suir,7022,7023,Affine FR,OPTIMAL,6903,0.982913284920974,1,0.404878208333333,5.47400354166667,5.87888175
neos-3218348-suir,7022,7023,Partial FR (D),OPTIMAL,7023,1,0,8.26341954166667,0.0731019166666667,8.33652145833333
neos-3218348-suir,7022,7023,Partial FR (DD),OPTIMAL,7023,1,0,8.30936433333333,0.0751892083333333,8.38455354166667
supportcase22,7129,7130,Affine FR,OPTIMAL,6490,0.910238429172511,1,3.27236241666667,4.59588725,7.86824966666667
supportcase22,7129,7130,Partial FR (D),OPTIMAL,7130,1,0,9.62195591666667,0.0704182916666667,9.69237420833333
supportcase22,7129,7130,Partial FR (DD),OPTIMAL,7130,1,0,9.34213675,0.070356375,9.412493125
air05,7195,7196,Affine FR,OPTIMAL,5885,0.817815453029461,1,1.01199641666667,6.05728308333333,7.0692795
air05,7195,7196,Partial FR (D),OPTIMAL,6194,0.860755975541968,1,10.7077564583333,5.81763270833333,16.5253891666667
air05,7195,7196,Partial FR (DD),OPTIMAL,6194,0.860755975541968,1,10.8963069166667,0.156382083333333,11.052689
biella1,7328,7329,Affine FR,OPTIMAL,6132,0.836676217765043,1,0.248816083333333,6.38555845833333,6.63437454166667
biella1,7328,7329,Partial FR (D),OPTIMAL,7329,1,0,9.8717975,0.07566525,9.94746275
biella1,7328,7329,Partial FR (DD),OPTIMAL,7329,1,0,10.2966291666667,0.0741295416666667,10.3707587083333
rmatr100-p10,7359,7360,Affine FR,OPTIMAL,7359,0.999864130434783,1,0.0284899166666667,5.17190945833333,5.200399375
rmatr100-p10,7359,7360,Partial FR (D),OPTIMAL,7360,1,0,8.7132965,0.0681359583333333,8.78143245833333
rmatr100-p10,7359,7360,Partial FR (DD),OPTIMAL,7360,1,0,8.72156533333333,0.0661880416666667,8.787753375
maxgasflow,7437,7438,Affine FR,OPTIMAL,5151,0.692524872277494,1,0.173614958333333,6.89244066666667,7.066055625
maxgasflow,7437,7438,Partial FR (D),OPTIMAL,7438,1,0,9.45879791666667,0.0761621666666667,9.53496008333333
maxgasflow,7437,7438,Partial FR (DD),OPTIMAL,7438,1,0,9.52698525,0.0760500833333333,9.60303533333333
fhnw-binpack4-58,7550,7551,Affine FR,OPTIMAL,6951,0.920540325784664,1,0.517713958333333,6.43832733333333,6.95604129166667
fhnw-binpack4-58,7550,7551,Partial FR (D),OPTIMAL,7551,1,0,9.33917720833333,0.079597875,9.41877508333333
fhnw-binpack4-58,7550,7551,Partial FR (DD),OPTIMAL,6951,0.920540325784664,1,9.602865125,6.352840125,15.95570525
trento1,7687,7688,Affine FR,OPTIMAL,6440,0.837669094693028,1,0.569881083333333,7.05646841666667,7.6263495
trento1,7687,7688,Partial FR (D),OPTIMAL,7688,1,0,11.536602,0.0797009166666667,11.6163029166667
trento1,7687,7688,Partial FR (DD),OPTIMAL,7688,1,0,14.777689,0.0784471666666667,14.8561361666667
neos-4954340-beaury,7850,7851,Affine FR,OPTIMAL,7778,0.990701821424022,1,0.179058291666667,7.27057575,7.44963404166667
neos-4954340-beaury,7850,7851,Partial FR (D),OPTIMAL,7851,1,0,12.0919179583333,0.106856791666667,12.19877475
neos-4954340-beaury,7850,7851,Partial FR (DD),OPTIMAL,7851,1,0,11.9824270833333,0.0846638333333333,12.0670909166667
cdma,7891,7892,Affine FR,OPTIMAL,6583,0.834135833755702,1,0.203350375,7.586293,7.789643375
cdma,7891,7892,Partial FR (D),OPTIMAL,7892,1,0,10.3759548333333,0.088766875,10.4647217083333
cdma,7891,7892,Partial FR (DD),OPTIMAL,7892,1,0,10.3617,0.099205375,10.460905375
n2seq36f,8100,8101,Affine FR,OPTIMAL,8101,1,0,0.0987061666666667,0.1408545,0.239560666666667
n2seq36f,8100,8101,Partial FR (D),OPTIMAL,8101,1,0,11.1984844166667,0.08853275,11.2870171666667
n2seq36f,8100,8101,Partial FR (DD),OPTIMAL,8101,1,0,10.8602699583333,0.089634125,10.9499040833333
neos-3581454-haast,8112,8113,Affine FR,OPTIMAL,7477,0.921607296930852,1,0.146951375,8.09691379166667,8.24386516666667
neos-3581454-haast,8112,8113,Partial FR (D),OPTIMAL,8113,1,0,12.1362800416667,0.090697125,12.2269771666667
neos-3581454-haast,8112,8113,Partial FR (DD),OPTIMAL,8113,1,0,12.2569681666667,0.091619,12.3485871666667
neos-3209519-ruhr,8675,8676,Affine FR,OPTIMAL,8001,0.922199170124481,1,0.129302541666667,9.348935625,9.47823816666667
neos-3209519-ruhr,8675,8676,Partial FR (D),OPTIMAL,8676,1,0,13.1166288333333,0.122031125,13.2386599583333
neos-3209519-ruhr,8675,8676,Partial FR (DD),OPTIMAL,8676,1,0,13.209795625,0.109974375,13.31977
